,transcription,title,start_time,end_time,url,total_time,total_words
264, come on everyone hello I'm Peppa Pig hello I'm Peppa Pig hello I'm Peppa Pig maybe we should film something new I know daddy pig must leave the room and we'll make a movie to show him daddy pig has to wait in the kitchen while mummy pig peppa and George make a secret movie no peeking daddy pig we all have to do something Oh George do you want to go are you ready can I come in and see the,daddy's movie camera,00:02:11.610,00:03:12.450,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,60.84,82
265, movie finished you can come in now George has made a movie and so has paper let's see George's movie first George is pretending to be a dinosaur girl that's a very scary dinosaur oh yeah George is frightened don't be frightened George that's not a real dinosaur on TV it's your dying soul now let's see peppers movie oh who is that meant to be I am daddy pig oh I see my,daddy's movie camera,00:03:12.980,00:04:04.310,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.33,74
266, tummy is very big because I eat a lot of cookies oh my tummy is not big but it is true that I like cookies and the more you eat the bigger your tummy gets okay what's next this is my sweet little brother George this is mummy pig and this is the real daddy pig,daddy's movie camera,00:04:05.820,00:04:38.730,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.91,56
267, I'm Peppa Pig this is my little brother this is Bobby Pig school play Peppa's playgroup are going to put on a play the Little Red Riding Hood Hey all the children have parts in the play they have to practice at home Peppa is going to be Little Red Riding Hood huh mummy pig has made her costume daddy pig is helping pepper practice okay Peppa what do you say I'm Little,school play,00:00:02.730,00:00:42.059,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.329,73
268, Red Riding Hood very good then what um I'm going to visit my grandma I'm going to visit my grandma rather pepper Danny dog is going to play the big bad wolf Oh granddad dog and mummy dog are helping him practice on the big bear's roof try not to laugh Danny you should be a bit scarier try it like this standing yeah I'm the big bad wolf I'm gonna wait,school play,00:00:42.780,00:01:14.790,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.01,72
269, you see yes that was really scary Pedro pony is going to play the hunter ah he will rescue pepper from the big bad wolf um I'm the hunter and Pedro is a bit shy hey you say I'm going to chase you away you big bad wolf um oh I know a Teen Wolf ah only good petrol Rebecca rabbit is going to be the grandma what do I say mummy let's say at the start of the play you get locked in the cupboards,school play,00:01:19.830,00:01:55.229,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.399,86
270, by the big bad wolf then right at the end of the play you are rescued by the hunter and you say thank you hmm thank you very good Rebecca everyone has come to see the school play ladies and gentlemen welcome to our play The Little Red Riding Hood first let us meet the actors please for the sake of the actors no photography please and now our play begins,school play,00:01:55.770,00:02:43.940,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.17,71
271, grandma is at home but who is this visitor well on the big bad whoa well done Danny um oh dear Danny has forgotten what he says next grandma you must go in the cupboard well go in cupboards the big red wolf is pretending to be kog'maw oh I am Little Red Riding Hood I'm going to visit my grandma hello pepper daddy you must not take photos oops sorry,school play,00:02:50.450,00:03:28.280,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.83,71
272, pepper carry on hmm I'm going to visit my grandma oh you don't look like my grandma yes what big eyes you have you ask you are not grandma you are the big bad wolf oh oh oh but look who is here trust in time pedal the hunter help oh help just in time Pedro the hunter Pedro is a bit shy Pedro would you like me to come on with,school play,00:03:29.480,00:04:11.980,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.5,72
273, you yes please oh you are a very naughty wolf thank you thank you Bravo picture little very good,school play,00:04:12.400,00:04:34.240,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.84,19
274, I'm Peppa Pig this is my little brother this is Bobby pig peppa and George are going to the playgroup it is George's first day George are you looking forward to the playgroup daddy maybe George is too smooth to go to my playgroup he'll be fine pepper there'll be you and mr. dinosaur there to keep him company girl time so but I want to play at the big children oh not George in his toy,the playgroup,00:00:02.700,00:00:54.059,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.359,77
275, oh dear Peppa doesn't want George to go to her playgroup we're here Oh daddy are you sure George's pick it off you'll be fine oh all right he Kitka ha ha bye bye gazelle looks after the children of the play hello this is my little brother George hello George I wish I had a little brother like George really,the playgroup,00:00:55.590,00:01:51.960,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,56.37,61
276, hello I'm Danny dog what is that a dinosaur it's just a toy dinosaur girl brilliant what what dinosaur girl dying soul girl ah really scary that's brilliant Oh George is my brother he's brilliant pepper is proud of her little brother shall we show George how we paint pictures George is not very good at painting well maybe you could help him,the playgroup,00:01:54.310,00:02:41.290,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,46.98,63
277, oh yes I'm very good oh I will show him how to paint a flower George today I'm going to teach you how to paint a flower buzz you paid too big circlin no George that's the wrong color now you pay the flowers petals George that's the rubbish a now you pay for school the leaves perfect George you've done it too wrong now what do we have here oh I take the,the playgroup,00:02:42.090,00:03:33.640,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.55,74
278, flower that's very good peppa and George has painted a dinosaur girl dine-saw brilliant I think George and Peppa's pictures should go on the wall you must be very proud of your little brother yes I yeah it is home time and the children's parents are here to pick them up oh the doors come next time yes and he can paint us another lovely picture and,the playgroup,00:03:34.300,00:04:18.130,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.83,67
279, what will you paint next time George three sure girl oh another dinosaur picture wait maybe you can show us all how to paint a dinosaur what brilliant yes brilliant brilliant,the playgroup,00:04:19.570,00:04:37.200,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,17.63,31
280, I'm Peppa Pig this is my little brother George this is mummy pig daddy mummy pig at work mummy pig is working on her computer daddy pig is making soup for lunch daddy can we go and watch mummy on our computer yes as long as you don't disturb her she has a lot of important work to do today oh thank you daddy mummy pig has a lot of important work to,mummy pig at work,00:00:02.700,00:00:57.030,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,54.33,73
281, do Oh mummy good job should I sit on your lap and watch you work yes if you both sit quietly George loved to watch mummy work on the computer mummy can we play that computer game happy mrs. chicken we can play happy mrs. chicken later but now I have to work mommy oh can we help you work no pepper you mustn't touch the computer and George you mustn't touch the,mummy pig at work,00:00:57.390,00:01:34.320,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.93,73
282, either yes George you mustn't do this Peppa stop it sorry mummy let's just shine jewel which it what not today oh dear the computer is not meant to do that daddy pig daddy pig what is it mummy pig daddy pig can you mend the computer um I'll finish the lunch while you mend the computer oh right you are mummy pig but I'm not very good with these things oh,mummy pig at work,00:01:35.630,00:02:14.620,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.99,72
283, thank you daddy pig daddy pig is going to mend the computer hmm um maybe if I just switch it off and then switch it on again daddy pig has mended the computer hooray daddy yes I am a bit of an expert at these things daddy ah shall we play that computer game happy mrs. chicken maybe you should ask mummy pig mommy said that we can,mummy pig at work,00:02:16.360,00:03:01.930,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.57,68
284, play it later well that's okay then oh but I don't know where the disc is now it's my turn is going on well I see the computer is working again,mummy pig at work,00:03:02.350,00:04:22.460,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,80.11,31
285, I'm Peppa Pig this is my little brother George shake this is mommy pig at this study piggy in the middle George is playing with his ball in the garden Peppa wants to play too George you're doing it all wrong this is how to catch a ball not like this that's what you do what a cheeky little one pepper maybe Peppa is teasing George just a bit too much pepper Oh have you,piggy in the middle,00:00:02.730,00:01:36.390,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,93.66,75
286, been teasing George not really mummy I'll sting him how to catch really oh well I know a game that will teach George how to catch it's called piggy in the middle pepper you take the ball and stand over there and George you stand over there good you have to throw the ball to each other and I have to try and catch it I'm the piggy in the middle mommy is the piggy in the middle,piggy in the middle,00:01:36.570,00:02:04.979,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.409,78
287, cats church Oh missed it George has caught the ball oh well done now you throw the ball to pepper Oh try again Oh try again George cannot throw the ball past mummy pig come on George give the ball to me silly George I can do that too I wanted to copy George but she's too big I've got the ball pepper now it's your turn to be piggy George George George catch here's a bull George,piggy in the middle,00:02:09.200,00:03:29.240,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,80.04,78
288, you shouldn't tease George like that George what's all the noise daddy George is too little to play piggy little oh I'm sure he's big enough no he is a daddy watch catch it George that's not fair yes it is I just gave George a helping hand mommy can i helping hands of course you can pepper to me George George Peppa loves catching the ball George loves,piggy in the middle,00:03:40.550,00:04:32.090,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.54,69
289, catching the ball everyone loves catching the ball,piggy in the middle,00:04:32.750,00:04:35.630,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,2.88,8
