,doc_id,youtube_video_id,start_time_sec,end_time_sec,transcription,title,start_time,end_time,url,total_time,total_words
345,346,I41VjHkQKs4,228.92,255.28,mister skinnylegs like cake  afraid spider anymore mummy daddy tea mister skinnylegs delicious  love play tea party tea mister skinnyleg,mister skinnylegs,00:03:48.920,00:04:15.280,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.36,20
346,347,I41VjHkQKs4,256.639,282.56,fat want say hello daddy hello mister daddy pig right let mister skinnyleg drink tea look scared daddy course yeah close epiphyte mister scale egg like mister skinnylegs,mister skinnylegs,00:04:16.639,00:04:42.560,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.921,28
347,348,EL6rvG9qVAc,2.73,46.5, pig little brother mummy pig   shopping   like shop  love sit trolley  daddy sit trolley big trolley ,shopping,00:00:02.730,00:00:46.500,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.77,16
348,349,EL6rvG9qVAc,46.77,79.11,help shopping goody thing list tomatoes spaghetti onion freek  love shopping  need tomato magazine tomatoes mummy ,shopping,00:00:46.770,00:01:19.110,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.34,16
349,350,EL6rvG9qVAc,81.56,107.61,trolley bottle  tomato thing list list pea right  cold spaghetti betty spaghetti,shopping,00:01:21.560,00:01:47.610,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.05,12
350,351,EL6rvG9qVAc,108.509,138.08,  favorite food wonder spaghetti way spaghetti spaghetti  spaghetti trolley yes peaky  cold spaghetti petey list ,shopping,00:01:48.509,00:02:18.080,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.571,15
351,352,EL6rvG9qVAc,139.78,164.989,crisps crisp list plenty crisp home  guess remember  dinosaur dinosaur  dinosaur supermarket thing list onion,shopping,00:02:19.780,00:02:44.989,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.209,15
352,353,EL6rvG9qVAc,167.81,200.0,remember good nearly list thing list plant list  thing list fruit mind ,shopping,00:02:47.810,00:03:20.000,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.19,12
353,354,EL6rvG9qVAc,201.109,244.2,choose fruit fruit apple orange banana big melon fruit shall  apple orange banana checkout food pay tomato spaghetti onion melon chocolate cake cake chocolate cake,shopping,00:03:21.109,00:04:04.200,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.091,25
354,355,EL6rvG9qVAc,245.04,269.13,list  chocolate cake trolley mummy  chocolate cake trolley think nice pudde daddy pig northy daddy sorry,shopping,00:04:05.040,00:04:29.130,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.09,16
355,356,EL6rvG9qVAc,269.669,275.22,look delicious look let pretend list,shopping,00:04:29.669,00:04:35.220,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,5.551,6
356,357,SQktwj7D3Po,2.7,39.84, pig little brother birthday party  birthday early morning birthday  wake birthday party daddys magic great ,my birthday party,00:00:02.700,00:00:39.840,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.14,15
357,358,SQktwj7D3Po,40.62,74.549,let wait mummy daddy mummy pig daddy pig fast asleep time late oclock morning yes day darwin okay let birthday start pig daddy pig   birthday present,my birthday party,00:00:40.620,00:01:14.549,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.929,26
358,359,SQktwj7D3Po,86.13,105.6,today thank welcome  know teddy girl teddy daddy teddy ago love new dress thank welcome teddy dirty know happen,my birthday party,00:01:26.130,00:01:45.600,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,19.47,19
359,360,SQktwj7D3Po,106.2,127.43, yes friend come birthday party daddy magic yeah know magician daddy introduce amazing mysterium amazing mystia yes amazing mysterio daddy,my birthday party,00:01:46.200,00:02:07.430,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.23,20
360,361,SQktwj7D3Po,128.239,157.1,practice magic trick week  friend  cat  sheep  dog  rabbit  come child party start daddy pig magic  remember say,my birthday party,00:02:08.239,00:02:37.100,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.861,18
361,362,SQktwj7D3Po,158.69,196.96,lady gentleman introduce amazing mysterio okay daddy lady gentleman magic daddy trick abracadabra steady trick need helper audience need young lady,my birthday party,00:02:38.690,00:03:16.960,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.27,21
362,363,SQktwj7D3Po,197.35,224.38,hand tell audience  sheep okay  ball red blue yellow okay secretly choose okay choose yes abracadabra choose yellow,my birthday party,00:03:17.350,00:03:44.380,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.03,18
363,364,SQktwj7D3Po,227.01,269.71,abracadabra blue abracadabra red yes silly magic daddy say color shush  tell like trick yes close eye look say magic word abracadabra open eye banana birthday cake blow candle  thank good birthday pig,my birthday party,00:03:47.010,00:04:48.439,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,61.429,33
364,365,huwngEWJ_Wc,2.73,45.39,pig little brother pig mister zebra postman deliver parcel  house parcel mister pig thank mister zebra good bye look parcel post guess  say dinosaur,daddy's movie camera,00:00:02.730,00:00:45.390,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.66,24
365,366,huwngEWJ_Wc,47.059,70.65,parcel far small dinosaur inside think new toy close know new camera new toy daddy pig right movie camera make movie watch television,daddy's movie camera,00:00:47.059,00:01:10.650,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.591,23
366,367,huwngEWJ_Wc,71.97,96.39,use daddy bit difficult child use need read instruction bit harder think  sheeps mummy movie camera switch like  thank purchase movie,daddy's movie camera,00:01:11.970,00:01:36.390,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.42,21
367,368,huwngEWJ_Wc,97.29,117.84,eager ready shoot movie way turn voice sure thank purchase movie  capra press button stop talk thank purchase talk anymore ,daddy's movie camera,00:01:37.290,00:01:57.840,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,20.55,20
368,369,huwngEWJ_Wc,119.13,169.739,shall film okay  hello  pig come hello  pig hello  pig hello  pig maybe film new know daddy pig leave room make movie daddy pig,daddy's movie camera,00:01:59.130,00:02:49.739,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,50.609,24
369,370,huwngEWJ_Wc,170.01,199.14,wait kitchen mummy pig   make secret movie peek daddy pig  want ready come movie finish come  make movie paper,daddy's movie camera,00:02:50.010,00:03:19.140,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.13,19
370,371,huwngEWJ_Wc,200.01,237.45,let  movie  pretend dinosaur girl scary dinosaur yeah  frightened frighten  real dinosaur tv die soul let  movie,daddy's movie camera,00:03:20.010,00:03:57.450,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.44,17
371,372,huwngEWJ_Wc,238.23,268.68,mean daddy pig tummy big eat lot cookie tummy big true like cookie eat big tummy okay sweet little brother ,daddy's movie camera,00:03:58.230,00:04:28.680,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.45,20
372,373,huwngEWJ_Wc,270.6,278.73,mummy pig real daddy pig,daddy's movie camera,00:04:30.600,00:04:38.730,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,8.13,5
373,374,XD3N9CNDma4,2.73,34.29, pig little brother mummy pig school play  playgroup play little red ride hood child play practice home  little red riding hood,school play,00:00:02.730,00:00:34.290,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.56,21
374,375,XD3N9CNDma4,35.399,55.35,mummy pig make costume daddy pig help  practice okay  say little red riding hood good visit grandma visit grandma   dog,school play,00:00:35.399,00:00:55.350,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,19.951,20
375,376,XD3N9CNDma4,55.739,82.02,play big bad wolf granddad dog mummy dog help practice big bear roof try laugh  bit scary try like standing yeah big bad wolf wait yes really scary,school play,00:00:55.739,00:01:22.020,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.281,28
376,377,XD3N9CNDma4,85.2,109.799, pony play hunter rescue  big bad wolf hunter  bit shy say chase away big bad wolf know teen wolf good petrol  rabbit grandma,school play,00:01:25.200,00:01:49.799,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.599,23
377,378,XD3N9CNDma4,110.82,135.29,say mummy let say start play lock cupboard big bad wolf right end play rescue hunter say thank thank good  come school play,school play,00:01:50.820,00:02:15.290,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.47,23
378,379,XD3N9CNDma4,137.24,177.94,lady gentleman welcome play little red riding hood let meet actor sake actor photography play begin grandma home visitor big bad,school play,00:02:17.240,00:02:57.940,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.7,21
379,380,XD3N9CNDma4,179.57,204.1, dear  forget say grandma cupboard cupboard big red wolf pretend kogmaw little red riding hood visit grandma hello  daddy,school play,00:02:59.570,00:03:24.100,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.53,19
380,381,XD3N9CNDma4,205.85,235.78,photo oop sorry  carry visit grandma look like grandma yes big eye ask grandma big bad wolf look,school play,00:03:25.850,00:03:55.780,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.93,18
381,382,XD3N9CNDma4,236.829,274.24,trust time pedal hunter help help time  hunter  bit shy  like come yes naughty wolf thank thank bravo picture little good,school play,00:03:56.829,00:04:34.240,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.411,21
382,383,4cKnoK2KYPc,2.7,43.11, pig little brother mummy pig   playgroup  day  look forward playgroup daddy maybe  smooth playgroup fine ,the playgroup,00:00:02.700,00:00:43.110,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.41,15
383,384,4cKnoK2KYPc,44.34,71.14,mister dinosaur company girl time want play big child  toy dear  want  playgroup daddy sure  pick,the playgroup,00:00:44.340,00:01:11.140,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.8,16
384,385,4cKnoK2KYPc,72.28,117.22,fine right kitka bye bye  look child play hello little brother  hello  wish little brother like  really hello  dog,the playgroup,00:01:12.280,00:01:57.220,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,44.94,19
385,386,4cKnoK2KYPc,118.09,155.23,dinosaur toy dinosaur girl brilliant dinosaur girl die soul girl really scary brilliant  brother brilliant  proud little brother shall  paint,the playgroup,00:01:58.090,00:02:35.230,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.14,20
386,387,4cKnoK2KYPc,156.579,187.06,picture  good paint maybe help yes good paint flower  today teach paint flower buzz pay big circlin  wrong color pay,the playgroup,00:02:36.579,00:03:07.060,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.481,20
387,388,4cKnoK2KYPc,187.54,221.05,flower petal  rubbish pay school leave perfect  wrong flower good   paint dinosaur girl,the playgroup,00:03:07.540,00:03:41.050,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.51,13
388,389,4cKnoK2KYPc,227.13,255.43,dine brilliant think   picture wall proud little brother yes yeah home time child parent pick door come time yes,the playgroup,00:03:47.130,00:04:15.430,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.3,19
389,390,4cKnoK2KYPc,256.12,277.2,paint lovely picture paint time  sure girl dinosaur picture wait maybe paint dinosaur brilliant yes brilliant brilliant,the playgroup,00:04:16.120,00:04:37.200,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.08,17
390,391,2sv4-_tKHhY,2.7,46.11, pig little brother  mummy pig daddy mummy pig work mummy pig work computer daddy pig make soup lunch daddy watch mummy computer yes long,mummy pig at work,00:00:02.700,00:00:46.110,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.41,24
391,392,2sv4-_tKHhY,46.559,73.56,disturb lot important work today thank daddy mummy pig lot important work mummy good job sit lap watch work yes sit quietly  love watch mummy work computer,mummy pig at work,00:00:46.559,00:01:13.560,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.001,27
392,393,2sv4-_tKHhY,77.13,98.4,mummy play computer game happy madame chicken play happy madame chicken later work mummy help work  touch computer  touch yes ,mummy pig at work,00:01:17.130,00:01:38.400,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.27,20
393,394,2sv4-_tKHhY,101.04,129.16, stop sorry mummy let shine jewel today dear computer mean daddy pig daddy pig mummy pig daddy pig mend computer finish lunch mend,mummy pig at work,00:01:41.040,00:02:09.160,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.12,23
394,395,2sv4-_tKHhY,129.4,164.2,computer right mummy pig good thing thank daddy pig daddy pig mend computer maybe switch switch daddy pig mend computer,mummy pig at work,00:02:09.400,00:02:44.200,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.8,20
395,396,2sv4-_tKHhY,165.4,186.94,hooray daddy yes bit expert thing daddy shall play computer game happy madame chicken maybe ask mummy pig mummy say play later okay know disc turn computer work,mummy pig at work,00:02:45.400,00:04:22.460,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,97.06,28
396,397,jZPzr8v_eDI,2.73,55.17, pig little brother  shake mummy pig study piggy middle  play ball garden  want play  wrong catch ball like,piggy in the middle,00:00:02.730,00:00:55.170,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,52.44,18
397,398,jZPzr8v_eDI,63.629,106.68,cheeky little  maybe  tease  bit  tease  really mummy ste catch really know game teach  catch piggy,piggy in the middle,00:01:03.629,00:01:46.680,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.051,16
398,399,jZPzr8v_eDI,106.92,131.48,middle  ball stand  stand good throw ball try catch piggy middle mummy piggy middle cat church miss,piggy in the middle,00:01:46.920,00:02:11.480,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.56,17
399,400,jZPzr8v_eDI,133.64,179.06, catch ball throw ball  try try  throw ball past mummy pig come  ball silly  want copy  big ball ,piggy in the middle,00:02:13.640,00:02:59.060,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.42,18
400,401,jZPzr8v_eDI,180.29,239.63,turn piggy    catch   tease  like  noise daddy  little play piggy little sure big daddy watch catch ,piggy in the middle,00:03:00.290,00:03:59.630,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,59.34,16
401,402,jZPzr8v_eDI,245.42,275.63,fair yes  help hand mummy help hand course     love catch ball  love catch ball love catch ball,piggy in the middle,00:04:05.420,00:04:35.630,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.21,17
